date,username,to,replies,retweets,favorites,Sentiment,text,geo,mentions,hashtags,id,permalink
2020-04-07 13:22,GiveANote,,0,3,5,Neutral,Still searching for resources or ideas on how to teach music virtually to your students? @NAfME has put together a few. #Nafme #COVID19 #MusicEdMatters #GiveaNotehttps://nafme.org/my-classroom/virtual-learning-resources-for-music-educators/ â€¦,,#NAME?,#Nafme #COVID19 #MusicEdMatters #GiveaNotehttps,1.25E+18,https://twitter.com/GiveANote/status/1247514992670322688
2020-04-07 13:22,Janet0222,,0,0,0,Neutral,Graduate students seek time-to-degree and funding extensions during COVID-19 https://ihenow.com/3aU6km6,,,,1.25E+18,https://twitter.com/Janet0222/status/1247514973473058817
2020-04-07 13:24,johnjones4,,0,0,6,Neutral,"Today is @DickinsonCol's Day of Giving, and this year's effort focuses on the Emergency Response Fund, which will provide much needed resources for students and families impacted by COVID-19: https://dson.co/2UQt9RP",,#NAME?,,1.25E+18,https://twitter.com/johnjones4/status/1247515018343710720
2020-04-07 13:26,Maysilles,,0,0,0,Neutral,Graduate students seek time-to-degree and funding extensions during COVID-19 https://buff.ly/39PNhYH,,,,1.25E+18,https://twitter.com/Maysilles/status/1247515470942666752
2020-04-07 13:26,AngelaLChongAVP,,0,0,0,Neutral,I made a gift to help FSU students impacted by COVID-19. #SupportFSU http://foundation.fsu.edu/emergency via @floridastate,,#NAME?,#SupportFSU,1.25E+18,https://twitter.com/AngelaLChongAVP/status/1247516079439720448
2020-04-07 13:27,RobNahoum,,0,0,0,Neutral,How To Get Relief For Your Private Student Loans Due To Coronavirus - https://goo.gl/alerts/yhQvZ #StudentLoans #CollegeDebt #Corona #CoronaEconomy #Coronavirus #Covid-19,,,#StudentLoans #CollegeDebt #Corona #CoronaEconomy #Coronavirus #Covid,1.25E+18,https://twitter.com/RobNahoum/status/1247516201674256384
2020-04-07 13:30,CPBmedia,reportinglabs,0,2,6,Neutral,Students coping with the stress and uncertainty of #COVID19 can watch this video by @NewsHour @reportinglabs and @KQEDedspace for healthy self-care tips. #PubMediaEducates #PubMediaInforms https://learn.kqed.org/discussions/61 https://twitter.com/reportinglabs/status/1247196176316862464 â€¦,,#NAME?,#COVID19 #PubMediaEducates #PubMediaInforms,1.25E+18,https://twitter.com/CPBmedia/status/1247516415176912896
2020-04-07 13:30,grantedfund,,0,0,0,Negative,"Survey: Teachers support school closures, worry about students falling behind #AAEF #Teachers #COVID19 #VirtualLearning https://buff.ly/34dNnIh pic.twitter.com/sspWYq6iNr",,,#AAEF #Teachers #COVID19 #VirtualLearning,1.25E+18,https://twitter.com/grantedfund/status/1247517031710285824
2020-04-07 13:31,partnershipCD,,0,0,0,Neutral,Schools have shifted to blended and #onlinelearning as students continue their #education from home to reduce the spread of #COVID19. It's difficult to know what works and what doesnâ€™t work in #blendedlearning. Read insight on adapting to teaching online: http://bit.ly/2xrOA2E pic.twitter.com/tEVmlzSDaR,,,#onlinelearning #education #COVID19 #blendedlearning,1.25E+18,https://twitter.com/partnershipCD/status/1247517168255762432
2020-04-07 13:32,Miss_Fehlig,,9,0,3,Neutral,Social Media is especially important during the unchartered territory of digital learning due to COVID-19. Students are desperate for connection with their peers and teachers. Facilitating and modeling communication via Social media is critical #EDTE731SPRING2020 @georgejroy,,#NAME?,#EDTE731SPRING22,1.25E+18,https://twitter.com/Miss_Fehlig/status/1247517347948244993
2020-04-07 13:35,amy_donner,,0,0,1,Positive,My new reality. I love my students and I miss them. Abbey(@shmabbs27) on TikTok: What itâ€™s like doing distance learning with kindergarteners #coronavirus #distancelearning #covid19 #teacherhttps://www.tiktok.com/@shmabbs27/video/6811949494662417669 â€¦,,#NAME?,#coronavirus #distancelearning #covid19 #teacherhttps,1.25E+18,https://twitter.com/amy_donner/status/1247517628341633024
2020-04-07 13:35,dcpcsb,,1,2,2,Neutral,". @dcpcsb continues to collaborate with DCPS, the DME, OSSE, and other city agencies to support all students during the COVID-19 pandemic. Visit our website to learn about current policies, distance learning strategies, meal distribution, and more. https://bit.ly/2I3CqyK pic.twitter.com/VJxcyOEYjE",,#NAME?,,1.25E+18,https://twitter.com/dcpcsb/status/1247518247039229952
2020-04-07 13:37,SDPConsortium,,0,8,5,Neutral,The Student Data Privacy Consortium ( #SDPC) is thrilled to present a quick white paper resource for those being bombarded by free app promotions - written by schools and vendors - making sure its not 'too good to be true...'! #COVID19 #dataprivacy #studentdatapic.twitter.com/kJRLDCQwLv,,,#SDPC #COVID19 #dataprivacy #studentdatapic,1.25E+18,https://twitter.com/SDPConsortium/status/1247518283810648064
2020-04-07 13:38,kubiakchemistry,,0,0,7,Negative,"A family member of one of my students has passed away from COVID-19. A good friendâ€™s father did too. So when you go outside for no reason and think itâ€™s fine or if you still think this is a hoax or â€œjust another fluâ€, please kindly shut up and go home. We were not prepared.",,,,1.25E+18,https://twitter.com/kubiakchemistry/status/1247518785071763457
2020-04-07 13:39,washingtongas,,0,0,4,Positive,Thank you to the volunteers and DMV school officials who are providing meals to students in our communities. Join us in recognizing others who are bringing #PositiveEnergy as we navigate #COVID19 together. Who are you thanking today? @MCPS @pgcps @CCPS @calvertnetpic.twitter.com/bJmcuVTqPD,,#NAME?,#PositiveEnergy #COVID19,1.25E+18,https://twitter.com/washingtongas/status/1247519130892320768
2020-04-07 13:40,icanhelp,,0,1,3,Neutral,Launching COVID- 19 Time Capsule Lesson for Leadership Students &will release school wide for students to document their present experience. Tag @icanhelpofficial in the coming weeks to share your answers. #ICANHELP #distancelearning #coronakindnesshttps://drive.google.com/file/d/11ubIY75tvZgiVmJFR0eXsD7M3nE4-R70/view?usp=sharing â€¦,,#NAME?,#ICANHELP #distancelearning #coronakindnesshttps,1.25E+18,https://twitter.com/icanhelp/status/1247519388636311552
2020-04-07 13:41,Wilkes_CC,,0,0,1,Neutral,Students and parents - our Covid-19 webpage has all the updates from Dr. Cox and #WCC. Please be sure to check it out daily for updates. We are #WCCtogether! https://bit.ly/2wClEVi pic.twitter.com/bzUhV9AMIu,,,#WCC #WCCtogether,1.25E+18,https://twitter.com/Wilkes_CC/status/1247519552059015177
2020-04-07 13:42,DrBillZiegler,,0,0,1,Neutral,Coping with COVID-19 - How a New York City Assistant Principal is working to lead her school through the epicenter of the Coronavirus - Yvette Miguez shares practical ways we can all help our students/staff cope w COVID-19 on this episode of Lead The Way http://directory.libsyn.com/episode/index/id/13880963 â€¦,,,,1.25E+18,https://twitter.com/DrBillZiegler/status/1247519783232229377
2020-04-07 13:43,WestVirginiaU,,2,1,3,Neutral,"The University will use funding available to credit student accounts in the amount of rent due for April or to provide a refund to students who have already paid April rent. To request this assistance, log in to http://myhousing.wvu.edu and select COVID-19 Assistance. pic.twitter.com/cqkfLVrGLA",,,,1.25E+18,https://twitter.com/WestVirginiaU/status/1247520024035762176
2020-04-07 13:42,WestVirginiaU,,1,13,35,Neutral,"In response to COVID-19, we are providing student emergency financial assistance for WVU students who are current residents in the residence hall system or the University apartment system or have a dining plan. More http://go.wvu.edu/covid19refund pic.twitter.com/aAyu1KYB5t",,,,1.25E+18,https://twitter.com/WestVirginiaU/status/1247520005811568640
2020-04-07 13:44,UofSCPharm,,1,2,12,Positive,No classroom? No problem! Our Clinical Pharmacy and Outcomes Sciences Ph.D. students are all smiles during their weekly graduate seminar with faculty via Zoom #COVID19 #KeepLearningpic.twitter.com/xVAqwweyLJ,,,#COVID19 #KeepLearningpic,1.25E+18,https://twitter.com/UofSCPharm/status/1247520332866637824
2020-04-07 13:44,AAUP,,0,3,5,Neutral,Graduate students face many of the same challenges as faculty members during COVID-19 but have received fewer assurances. Top on their wish list are extended funding and time-to-degree extensions. https://bit.ly/2RlpYzo,,,,1.25E+18,https://twitter.com/AAUP/status/1247520504820330514
2020-04-07 13:48,VolgenauSchool,,0,1,0,Neutral,Student leaders at the MIX create facial protection for the medical community to help combat COVID-19 https://shar.es/aHhmL5,,,,1.25E+18,https://twitter.com/VolgenauSchool/status/1247520731778277379
2020-04-07 13:49,GovKemp,,22,11,69,Positive,This Cobb County teacher went out of her way to spread hope to her students as we fight #COVID19. Grateful for all the educators across Georgia who have gone above and beyond for their students in this challenging time! #gapolhttps://www.fox5atlanta.com/news/cobb-county-teacher-sending-messages-of-hope-to-senior-students â€¦,,,#COVID19 #gapolhttps,1.25E+18,https://twitter.com/GovKemp/status/1247521634937757696
2020-04-07 13:50,CommunityCCRC,,0,3,2,Negative,"Students Without Laptops, Instructors Without Internet: How Struggling Colleges Move Online During Covid-19 https://www.chronicle.com/article/Students-Without-Laptops/248436 â€¦",,,,1.25E+18,https://twitter.com/CommunityCCRC/status/1247521860616511489
2020-04-07 13:50,insidehighered,,0,16,30,Negative,"Worried about how COVID-19 will impact their research and degree progress, graduate students are seeking extended funding and time-to-degree extensions https://bit.ly/2RdMXMX",,,,1.25E+18,https://twitter.com/insidehighered/status/1247522013960257539
2020-04-07 13:50,svandinter,,0,0,6,Neutral,"As schools close due to COVID-19, students shift to online learning https://vz.to/2JwM1Pp via @verizon",,#NAME?,,1.25E+18,https://twitter.com/svandinter/status/1247522081937465344
2020-04-07 13:51,habitatCLTreg,,0,0,2,Positive,"Before life changed due to #Covid19, we had an amazing group of students from @quinnipiacu volunteer their time as a part of #CollegiateChallenge! Each student worked over 30 hours and raised the walls on Bria's home! #BobcatNation #BLDCLT #AlmostHome #HabitatCLTRegion pic.twitter.com/tMT95RW0RF",,#NAME?,#Covid19 #CollegiateChallenge #BobcatNation #BLDCLT #AlmostHome #HabitatCLTRegion,1.25E+18,https://twitter.com/habitatCLTreg/status/1247522196282642432
2020-04-07 13:52,EnrollmentFuel,,0,0,0,Neutral,"Lives have been upended by COVID-19, including those of your future students. Here is one look at what life is like for teens coping with the current situation. https://www.kqed.org/education/533541/teens-and-coronavirus-no-matter-what-stay-inside â€¦",,,,1.25E+18,https://twitter.com/EnrollmentFuel/status/1247522431733862405
2020-04-07 13:56,bergpbh,,1,1,7,Positive,Congratulations to @orasure for receiving federal funding for development of a home COVID19 test. We are so excited and appreciative of all you have done and still do to improve global health! Thank you for hosting our PH students.,,#NAME?,,1.25E+18,https://twitter.com/bergpbh/status/1247522608075149313
2020-04-07 13:57,waketechcc,wtccstudents,0,1,4,Neutral,"At #WakeTech, itâ€™s our mission to reach and rally around our students. Our faculty and staff rapidly responded to the challenges posed by COVID-19 to provide access. #WeAreWakeTech https://bit.ly/1WcyFaM https://twitter.com/wtccstudents/status/1247514650134142976 â€¦",,,#WakeTech #WeAreWakeTech,1.25E+18,https://twitter.com/waketechcc/status/1247523589479264258
2020-04-07 13:58,jmu_sga,,0,5,6,Neutral,Join us for at 2 p.m. for a COVID-19 conversation to discuss student support services for sexual & domestic violence during this time. Visit http://tinyurl.com/COVID-19conversation â€¦ for webinar login informationpic.twitter.com/V0ffoAo5uF,,,,1.25E+18,https://twitter.com/jmu_sga/status/1247523837089964032
2020-04-07 14:00,KHNews,,0,7,9,Negative,"David Vega, a medical student in #Indianapolis who has recovered from a #COVID19 infection, worries about how safe it is to be around others now, such as when he goes running or grocery shopping. via @ByCHRodriguezhttps://khn.org/MTA3OTQ1Mg",,#NAME?,#Indianapolis #COVID19,1.25E+18,https://twitter.com/KHNews/status/1247524119505186816
2020-04-07 13:58,InfoAimee,,0,0,0,Neutral,"Iâ€™m attending The National Education Associationâ€™s event, â€œ[WEBINAR] Student Loan Relief: What the COVID-19 relief law means to student loan borrowersâ€ â€“ sign up now to join me! #StrongPublicSchoolshttps://www.mobilize.us/nea/event/266202/?referring_vol=1796983&rname=Aimee&share_context=signup-form-modal&share_medium=twitter&timeslot=1422304 â€¦",,,#StrongPublicSchoolshttps,1.25E+18,https://twitter.com/InfoAimee/status/1247524025963671557
2020-04-07 14:01,JMU,,0,3,31,Neutral,"As of April 1, more than 300 donors have given to emergency funds that will support critical JMU student needs due to the COVID-19 pandemic. John (â€™92) and Julia Hinshaw's $10,000 gift was to Madison Forever Scholarships, 1of 4 emergency JMU funds. https://www.jmu.edu/news/2020/04/02-donors-rally-emergency-support.shtml â€¦",,,,1.25E+18,https://twitter.com/JMU/status/1247524576130519042
2020-04-07 14:00,lmallc,,0,0,0,Neutral,"#LMALLC: REMINDER #NYC: Starting March 23, NYC students can pick up 3 free meals daily from 7:30 AM-1:30 PM M-F at 400 NYC sites. https://on.nyc.gov/2wzLvNC #Coronavirus #COVID19 #NYChttps://twitter.com/messages/compose?recipient_id=16056685 â€¦",,,#LMALLC #NYC #Coronavirus #COVID19 #NYChttps,1.25E+18,https://twitter.com/lmallc/status/1247524529263411202
2020-04-07 14:02,TodaroPizza,,0,0,0,Neutral,Todaro Pizza in Clemson will be closed until the end of the COVID-19 crisis and the return of students to campus. Be safe. We love you and look forward to being back soon!,,,,1.25E+18,https://twitter.com/TodaroPizza/status/1247524852254175235
2020-04-07 14:01,WVU_Tech,,0,2,3,Neutral,"In response to COVID-19, WVU is providing student emergency financial assistance for WVU system students who are current residents in the residence hall system or have a dining plan. Get more details at https://www.wvutech.edu/coronavirus or https://www.wvutech.edu/coronavirus/refundfaq â€¦.pic.twitter.com/puO4wQpU6V",,,,1.25E+18,https://twitter.com/WVU_Tech/status/1247524796599914501
2020-04-07 14:02,AKTAguy,,0,0,0,Neutral,"This article is to help graduate students and their PIs navigate remote defenses, something that might become more common as we all adjust to the current #coronavirus outbreak. http://ow.ly/iD0350z0oOd #SARSCoV2 #COVID19 #COVID19US #COVID19USA #CoronavirusPandemic",,,#coronavirus #SARSCoV2 #COVID19 #COVID19US #COVID19USA #CoronavirusPandemic,1.25E+18,https://twitter.com/AKTAguy/status/1247525176352227329
2020-04-07 14:03,wvutoday,,0,1,8,Neutral,WVU provides student emergency financial assistance amid COVID-19 crisis https://bit.ly/2xZrq3z,,,,1.25E+18,https://twitter.com/wvutoday/status/1247525219771625472
2020-04-07 14:04,gatanasio_71,,0,0,0,Neutral,"Microsoft joined the COVID-19 Education Coalition, organized by UNESCO, to bring tools and educational resources to students, parents and teachers around the world. https://oal.lu/iRtpb pic.twitter.com/akqMEzVCfd",,,,1.25E+18,https://twitter.com/gatanasio_71/status/1247525500743864326
